OWN_OCC,LU_DESC,UNIT_NUM,ST_NUM,ST_NAME,ZIPCODE,CITY,RES_UNITS,join_idx
N,RESIDENTIAL CONDO,504,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,505,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,506,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,507,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,508,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,509,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,601,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,602,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,603,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,604,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,605,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,606,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,607,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,608,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,609,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,COMM  CONDO,3,150.0,DORCHESTER AV,2127,SOUTH BOSTON,0,150 dorchester
Y,RESIDENTIAL CONDO,110,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,111,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,210,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,211,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,212,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,213,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,214,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,215,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,310,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,311,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,312,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,313,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,314,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,315,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,410,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,411,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,412,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,413,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,414,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,415,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,510,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,511,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,512,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,RESIDENTIAL CONDO,513,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,514,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,610,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,611,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,612,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,613,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
Y,RESIDENTIAL CONDO,614,150.0,DORCHESTER AV,2127,SOUTH BOSTON,1,150 dorchester
N,COMMERCIAL LAND,,,W BROADWAY ,2127,SOUTH BOSTON,0,w broadway
N,COMMERCIAL LAND,,,W BROADWAY ,2127,SOUTH BOSTON,0,w broadway
N,COMMERCIAL LAND,,,W BROADWAY ,2127,SOUTH BOSTON,0,w broadway
N,COMMERCIAL LAND,,,W BROADWAY ,2127,SOUTH BOSTON,0,w broadway
N,POLICE STATION,,,W BROADWAY ,2127,SOUTH BOSTON,0,w broadway
N,CONDO MAIN,,39.0,A ST,2127,SOUTH BOSTON,23,39 a
N,RESIDENTIAL CONDO,1,39.0,A ST,2127,SOUTH BOSTON,1,39 a
N,RESIDENTIAL CONDO,2,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,3,39.0,A ST,2127,SOUTH BOSTON,1,39 a
N,RESIDENTIAL CONDO,4,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,5,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,6,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,7,39.0,A ST,2127,SOUTH BOSTON,1,39 a
N,RESIDENTIAL CONDO,8,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,9,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,10,39.0,A ST,2127,SOUTH BOSTON,1,39 a
N,RESIDENTIAL CONDO,11,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,12,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,13,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,14,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,15,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,16,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,17,39.0,A ST,2127,SOUTH BOSTON,1,39 a
N,RESIDENTIAL CONDO,18,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,19,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,20,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,21,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,22,39.0,A ST,2127,SOUTH BOSTON,1,39 a
Y,RESIDENTIAL CONDO,23,39.0,A ST,2127,SOUTH BOSTON,1,39 a
N,CONDO PARKING (RES),PS1,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS2,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS3,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS4,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS5,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS6,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS7,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS8,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS9,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS10,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS11,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS12,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS13,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS14,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS15,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS16,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS17,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS18,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS19,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS20,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS21,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS22,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS23,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS24,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS25,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO PARKING (RES),PS26,39.0,A ST,2127,SOUTH BOSTON,0,39 a
N,CONDO MAIN,,178.0,W FOURTH ST,2127,SOUTH BOSTON,7,178 w fourth
N,RESIDENTIAL CONDO,1-R,178.0,W FOURTH ST,2127,SOUTH BOSTON,1,178 w fourth
N,RETAIL CONDO,1C,178.0,W FOURTH ST,2127,SOUTH BOSTON,0,178 w fourth
Y,RESIDENTIAL CONDO,2-A,178.0,W FOURTH ST,2127,SOUTH BOSTON,1,178 w fourth
Y,RESIDENTIAL CONDO,2-B,178.0,W FOURTH ST,2127,SOUTH BOSTON,1,178 w fourth
Y,RESIDENTIAL CONDO,3-A,178.0,W FOURTH ST,2127,SOUTH BOSTON,1,178 w fourth
Y,RESIDENTIAL CONDO,3-B,178.0,W FOURTH ST,2127,SOUTH BOSTON,1,178 w fourth
Y,RESIDENTIAL CONDO,4-A,178.0,W FOURTH ST,2127,SOUTH BOSTON,1,178 w fourth
Y,RESIDENTIAL CONDO,4-B,178.0,W FOURTH ST,2127,SOUTH BOSTON,1,178 w fourth
N,OTHER PUBLIC LAND,,,W BROADWAY ,2127,SOUTH BOSTON,0,w broadway
N,OTHER PUBLIC LAND,,,W BROADWAY ,2127,SOUTH BOSTON,0,w broadway
N,CITY OF BOSTON,,,D ST,2127,SOUTH BOSTON,0,d
N,COM BILLBOARD,,,D ST,2127,SOUTH BOSTON,0,d
N,RES /COMMERCIAL USE,,51.0,W SEVENTH ST,2127,SOUTH BOSTON,0,51 w seventh
N,COMMERCIAL LAND,,,W SEVENTH ST,2127,SOUTH BOSTON,0,w seventh
N,RES /COMMERCIAL USE,,315.0,W BROADWAY ,2127,SOUTH BOSTON,0,315 w broadway
N,STRIP CTR STORES,,315.0,W BROADWAY ,2127,SOUTH BOSTON,0,315 w broadway
N,COM BILLBOARD,,,D ST,2127,SOUTH BOSTON,0,d
N,RES LAND (Unusable),,,W SEVENTH ST,2127,SOUTH BOSTON,0,w seventh
N,RES LAND (Unusable),,,W SEVENTH ST,2127,SOUTH BOSTON,0,w seventh
N,CONDO MAIN,,63.0,MELCHER ST,2127,SOUTH BOSTON,0,63 melcher
N,SUBSD HOUSING S- 8,101,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,SUBSD HOUSING S- 8,102,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,SUBSD HOUSING S- 8,103,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,SUBSD HOUSING S- 8,104,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,SUBSD HOUSING S- 8,105,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,201,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,202,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,SUBSD HOUSING S- 8,203,63.0,MELCHER ST,2127,SOUTH BOSTON,38,63 melcher
N,SUBSD HOUSING S- 8,204,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,205,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,206,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,207,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,208,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,209,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,301,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,302,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,303,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,SUBSD HOUSING S- 8,304,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,305,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,306,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,307,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,308,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,309,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,401,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,SUBSD HOUSING S- 8,402,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,403,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,404,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,405,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,406,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,407,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,408,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,501,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,502,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,503,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,504,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,505,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
Y,RESIDENTIAL CONDO,506,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,RESIDENTIAL CONDO,507,63.0,MELCHER ST,2127,SOUTH BOSTON,1,63 melcher
N,COMM  CONDO,A,63.0,MELCHER ST,2127,SOUTH BOSTON,38,63 melcher
N,LUXURY APARTMENT,,320.0,D ST,2127,SOUTH BOSTON,0,320 d
N,CONDO MAIN,,250.0,ATHENS ST,2127,SOUTH BOSTON,3,250 athens
N,RESIDENTIAL CONDO,1,250.0,ATHENS ST,2127,SOUTH BOSTON,1,250 athens
N,RESIDENTIAL CONDO,2,250.0,ATHENS ST,2127,SOUTH BOSTON,1,250 athens
N,RESIDENTIAL CONDO,3,250.0,ATHENS ST,2127,SOUTH BOSTON,1,250 athens
N,CONDO MAIN,,39.0,DORCHESTER ST,2127,SOUTH BOSTON,18,39 dorchester
Y,RESIDENTIAL CONDO,1,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,2,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,3,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,4,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
N,RESIDENTIAL CONDO,5,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,6,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
N,RESIDENTIAL CONDO,7,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
N,RESIDENTIAL CONDO,8,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,9,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
N,RESIDENTIAL CONDO,10,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,11,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,12,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,13,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,14,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
N,RESIDENTIAL CONDO,15,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,16,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
Y,RESIDENTIAL CONDO,17,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
N,RESIDENTIAL CONDO,18,39.0,DORCHESTER ST,2127,SOUTH BOSTON,1,39 dorchester
N,CONDO PARKING (RES),19,39.0,DORCHESTER ST,2127,SOUTH BOSTON,0,39 dorchester
N,RESTAURANT/Cafeteria,,77.0,DORCHESTER ST,2127,SOUTH BOSTON,0,77 dorchester
N,COMMERCIAL LAND,,,W BROADWAY ,2127,SOUTH BOSTON,0,w broadway
N,BANK BUILDING,,,W BROADWAY ,2127,SOUTH BOSTON,0,w broadway
N,CONDO MAIN,,420.0,W BROADWAY ,2127,SOUTH BOSTON,43,420 w broadway
N,COMM  CONDO,101,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,201,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,202,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,203,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,204,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,205,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,206,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,207,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,208,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,209,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,301,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,302,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,303,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,304,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,305,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,306,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,307,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,308,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,401,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,402,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,403,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,404,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,405,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,406,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,407,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,408,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,409,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,501,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,502,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,503,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,504,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,505,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,506,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,507,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,508,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,509,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,601,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,602,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,603,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,604,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
Y,RESIDENTIAL CONDO,605,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,606,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,RESIDENTIAL CONDO,607,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,OFFICE: INDUSTRIAL,,420.0,W BROADWAY ,2127,SOUTH BOSTON,0,420 w broadway
N,ELDERLY HOME,,120.0,H ST,2127,SOUTH BOSTON,0,120 h
N,CONDO MAIN,,85.0,SEAPORT BLVD,2210,BOSTON,1,85 seaport blvd
N,RETAIL CONDO,COMMERCIAL,85.0,SEAPORT BLVD,2210,BOSTON,0,85 seaport blvd
N,LUXURY APARTMENT,,85.0,SEAPORT BLVD,2210,BOSTON,0,85 seaport blvd
N,RES /COMMERCIAL USE,,399.0,CONGRESS ST,2110,BOSTON,0,399 congress
N,COMM PKG GARAGE,,22.0,BOSTON WHARF RD,2210,BOSTON,0,22 boston wharf rd
N,OFFICE CLS B+,,330.0,CONGRESS ST,2210,BOSTON,0,330 congress
N,RES /COMMERCIAL USE,,505.0,CONGRESS ST,2210,BOSTON,0,505 congress
N,RES /COMMERCIAL USE,,15.0,CHANNEL CENTER ST,2127,SOUTH BOSTON,0,15 channel center
N,CONDO MAIN,,35.0,CHANNEL CENTER ST,2210,BOSTON,43,35 channel center
N,RETAIL CONDO,100,35.0,CHANNEL CENTER ST,2210,BOSTON,0,35 channel center
N,RETAIL CONDO,101,35.0,CHANNEL CENTER ST,2210,BOSTON,0,35 channel center
N,OFFICE CONDO,102,35.0,CHANNEL CENTER ST,2210,BOSTON,0,35 channel center
N,OFFICE CONDO,103,35.0,CHANNEL CENTER ST,2210,BOSTON,0,35 channel center
N,OFFICE CONDO,104,35.0,CHANNEL CENTER ST,2210,BOSTON,0,35 channel center
Y,RESIDENTIAL CONDO,201,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,202,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,203,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,204,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,205,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,206,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,207,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,208,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,209,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,210,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,211,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,301,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,302,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,303,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,304,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,305,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,306,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,307,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,308,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,309,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
